race_id,office,state,polled,rating,blend_margin,w_hier,w_fund,w_rating,p_dem,margin_mean,margin_p10,margin_p90
H-CA-25,House,CA,False,Likely D,33.36883201726125,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9919907807548257,32.354977,18.217726,46.376167
H-CA-26,House,CA,False,Safe D,33.81414598270073,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9949870354364736,32.775887,18.752499,46.652477
H-CA-27,House,CA,True,Lean D,22.54622132546389,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.9936041486603284,22.309845,10.090986,36.27846
H-CA-28,House,CA,False,Safe D,33.80180787789385,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.994583693460098,32.84296,18.771774,46.811874
H-CA-29,House,CA,False,Safe D,33.808656843330404,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9944396427542495,32.766434,18.672064,46.771503
H-CA-30,House,CA,False,Safe D,33.832922953703765,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.995145491212907,32.726933,18.701498,46.679302
H-CA-31,House,CA,False,Safe D,33.81722115709274,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.994770959377701,32.828243,18.88932,46.67495
H-CA-32,House,CA,False,Safe D,33.84904058083031,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9950158455776433,32.82645,18.769936,46.898296
H-CA-33,House,CA,False,Safe D,33.8073366548227,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9944108326130798,32.743702,18.846724,46.697884
H-CA-34,House,CA,False,Safe D,33.7551588388442,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9953183520599251,32.753246,18.826931,46.695988
H-CA-35,House,CA,False,Safe D,33.80457603020423,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9946845289541919,32.777245,18.66453,46.759193
H-CA-36,House,CA,False,Safe D,33.78671834331611,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9956496686833766,32.775635,18.699255,46.70242
H-CA-37,House,CA,False,Safe D,33.76350089965543,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9948861999423797,32.723255,18.660181,46.742577
H-CA-38,House,CA,False,Safe D,33.77968831439335,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9935465283779891,32.735615,18.642622,46.78332
H-CA-39,House,CA,False,Safe D,33.82504096061804,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9954335926246038,32.851746,18.783785,46.864586
H-CA-40,House,CA,True,Lean R,11.259530177900327,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.9058052434456929,10.936317,0.19696671,28.161331
H-CA-41,House,CA,True,Lean R,6.863260574454714,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.6350763468740996,6.5251446,-6.3928947,27.994518
H-CA-42,House,CA,False,Safe D,33.814005794919545,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9951743013540766,32.72982,18.667206,46.722427
H-CA-43,House,CA,False,Safe D,33.84931639148584,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.995145491212907,32.848324,18.841446,46.89267
H-CA-44,House,CA,False,Safe D,33.8062168866922,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9948861999423797,32.76065,18.764912,46.779972
